z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,label
0.04197547,0.61802346,-0.72078896,-0.5841046,0.2770188,0.10917199,-1.5277318,-0.36240825,-2.6447341,1.0701041,0.76444215,1.6162839,0.3445794,0.9587157,-0.037423976,0.015388243,-0.90274006,0.6704349,-0.71422243,0.12078921,-0.42692807,-0.27443224,-0.4200688,0.5028759,0.035627395,0.54072094,-0.24887246,2.0396204,-1.1888185,-0.105769455,0.6677298,-0.044473857,2
-0.25161654,-0.50037557,-1.4317669,1.0481595,-0.94778204,0.44090176,-2.6306598,-0.52244586,1.2583531,0.37709776,1.0915905,-0.0853298,-0.7924609,-0.47920603,-0.55960834,-0.8547213,0.5274968,0.24993558,0.051305115,1.4165883,-0.20380661,-1.009295,0.5345968,1.9064459,-0.5245949,0.45588195,-0.59788895,2.1960142,-0.6007805,0.5679789,0.18572497,-0.23362848,2
-0.23628272,-7.1555376e-05,1.5690632,1.5580585,-0.08970573,-1.1191365,-0.33256364,-1.6106292,0.39605916,0.55646205,-0.8016939,-0.15155873,-0.25082007,0.078418374,0.65728277,1.0877136,1.9669749,0.64685845,0.034350045,-1.4834429,1.2537624,1.0397968,-0.33534604,-0.06679895,0.48537782,1.3010393,-0.019855559,1.1654859,0.97422445,-0.90036565,-0.37066165,1.9794556,2
0.6478888,-0.21400447,-0.32895178,0.77296335,-0.72083294,0.56358665,-2.8554657,-0.46745703,1.262819,0.62144613,1.1431439,-0.041595943,-1.961076,-0.08618129,-1.3448783,-0.30928713,1.3926145,1.1315794,-1.0148158,1.1083987,0.23376572,-0.97704387,-1.5069339,1.9752486,0.7160497,0.27378452,0.23905785,1.7515787,-0.36959568,-1.1680058,-0.22328654,-0.39932033,2
0.56872773,-1.0570229,-1.2020552,0.38756815,-0.19644657,0.03250739,-1.8778872,-0.18567868,-2.3051448,0.3268372,0.82443297,1.4156297,-0.5450489,0.2689975,-0.08499182,-0.38756937,0.31113714,-0.14361367,0.38273484,0.45627108,2.0382545,-0.36915573,-0.5507724,0.28248242,0.39503548,0.14088064,-0.52860487,2.2166378,-0.20489526,-1.0489309,1.2782274,0.07886301,2
-0.97584313,0.26307753,0.14420904,0.8252623,0.0062007294,-0.30013323,-0.098667994,-1.0378435,3.3478823,-1.6143188,0.9924758,0.63336617,1.9598212,2.175664,-1.3957262,-1.4428537,-0.59653234,0.37343505,0.03777246,0.6615194,0.81347924,-0.14755523,-0.9159433,0.4485957,-0.53268903,-0.81150424,-0.48593587,-1.3840915,0.82702446,0.9538008,-0.810354,-0.65826666,2
1.1202006,-0.21932662,0.6885979,-0.7676611,0.8138176,-0.12073043,-0.71364295,0.6436533,-2.755193,0.13268499,-0.29293177,1.2718301,1.0607823,0.503556,-0.44185793,1.3767124,0.6961559,0.28017956,0.81164944,0.93264085,-0.7813676,-0.39665946,0.025150638,1.7131456,-0.84797037,0.7204356,-0.5690857,2.0078692,-0.9454317,-0.03317128,0.40260124,0.17409846,2
-0.28309017,0.19357497,-1.0462136,0.2187643,0.6294653,0.95003694,-0.33685333,0.07941851,-1.6555665,-1.5053315,0.27571616,3.0584493,0.4256428,0.07227361,-0.50653005,0.6665154,-0.22943278,1.7083688,-0.14271684,0.44911578,-0.4476623,-0.15261677,-0.3090405,1.0467956,0.2251212,0.70868075,1.4213766,1.5735215,-0.21882984,-1.2311634,-0.11489706,-0.82082355,2
0.055309705,1.1401927,0.9217735,0.8429344,-0.26668978,1.1194117,1.1078908,-0.3504583,0.8797852,-0.0761956,0.9142262,2.267024,0.10714637,-0.33397144,-0.060304582,1.0500153,1.3452424,-0.85741687,0.08372144,2.0990605,-1.2268218,1.1947649,0.2066642,0.355272,-0.7670939,0.33146322,-0.5762543,0.018152542,-0.6258424,0.036966655,0.55459905,0.5872179,2
0.5435587,-0.28762075,-0.46785724,-1.3477975,-0.08624427,-0.052618653,-2.8337784,0.33046848,0.31729922,1.1642722,0.7463026,0.39954636,0.4996983,-0.5857348,0.33445442,-1.3174086,0.32393128,0.013116571,-0.01834739,1.0431542,0.1574983,-1.4400618,-0.35033324,0.97821873,-1.0799967,-0.1281926,-0.51596785,2.9492147,0.51285964,0.1910141,-0.029885203,-0.101134375,2
0.048947588,0.3637617,-0.031069862,-0.07039587,-1.2364659,0.56121314,-0.20790984,0.2460643,-0.6067318,0.64459926,-0.554538,1.9320991,0.25886542,0.10830565,0.6434322,0.6654103,-0.71525985,-0.6052201,0.20109966,2.3289526,0.93844116,0.6434109,0.35970584,1.3954428,0.0574497,0.026524443,-1.1693115,1.7546315,0.15515535,0.6049113,1.1135198,-0.45798102,2
1.6488199,0.8680736,-0.06534895,-1.8793908,0.01682467,-0.050494216,-1.0629086,-0.33042395,0.64745164,0.52894014,1.6892556,2.9332383,-0.678061,-1.0423234,0.579388,-1.0464213,-0.34656715,1.0701406,1.2043353,1.450018,1.7475744,0.85929155,-0.29557306,-1.106357,-0.51685315,-0.48693132,0.91950494,1.1550392,-1.1074544,-0.5061705,1.7437032,-0.044612452,2
-1.3406523,-0.34511852,-0.19990706,0.601594,-1.5993227,0.06301551,0.59186244,1.0591011,1.971786,-0.25300556,0.5927923,1.0930301,0.2372293,-0.4792863,-0.29049775,0.92049354,0.22006173,0.120648794,-0.85209215,-1.4519839,-0.45397198,0.43657982,0.93863785,-0.15304665,-1.0772884,0.9929718,1.2049189,-0.58147866,-0.07798496,0.48430344,0.32865614,2.018234,2
0.014043167,1.9392085,-0.016525434,-0.97981656,0.39306152,-0.15859324,-0.7387212,-0.12402858,-2.050758,0.29706958,0.39653462,-0.9905525,1.7404579,-0.64566034,-0.2753146,0.96901757,-0.6404079,0.9895503,-0.21133918,-1.0436424,0.6809843,0.909511,-1.1116534,1.0111443,-0.2130765,1.4594991,-0.3494613,1.1657095,-0.2369663,-1.7134255,0.063328505,1.5972054,2
-1.4788125,-0.17384325,-1.1120771,-0.99600625,0.94778657,0.13413994,0.7007322,1.3542118,-0.020074815,-0.19049518,-0.41134655,3.5227478,-0.23615393,1.6088753,-0.42140147,-0.5552706,-0.7484637,-0.70774627,-1.388653,2.3790593,1.6520009,0.9223485,0.5987655,0.9756815,-0.60251236,-0.91267914,-0.22381003,-0.47141552,-0.2464164,1.6129727,0.7835309,-2.4778824,2
0.51208144,0.74901545,0.13474251,0.21284871,-0.46962374,1.0249984,0.5090391,-0.26121622,0.8753262,1.2732478,0.07013939,1.3651582,0.20367385,0.44522786,0.5165971,0.80782187,-0.30201468,0.17639147,-1.6449143,0.9269751,0.72730225,1.7049005,-1.1568711,0.5676657,1.7541101,0.5204711,0.74931365,0.9354016,0.30214262,0.61419976,-0.72551847,1.336265,2
-1.1601282,0.80812633,0.40537703,-0.35703233,0.07403603,-0.11071302,0.7317469,-1.9899737,0.70669514,0.38056022,-0.13020208,-0.18176672,-0.3875466,2.3202496,-1.897992,1.0636573,0.29791832,-0.6268484,-0.9766001,0.957552,0.9004029,0.09840052,-0.62544006,1.2982295,0.6503864,-0.008659273,-1.3502668,-1.3592323,0.7454945,-2.0895991,-1.7080096,-0.72013617,2
0.98187715,-0.10821901,0.06700969,-0.14312801,0.50570387,0.14311932,-2.3263388,-0.25050852,-2.6287503,0.10895251,1.3053144,0.37046677,0.7154664,-1.1525915,0.20085192,-0.9865166,0.20718816,0.89286804,-1.6946189,0.872349,-0.38498268,-0.7498662,0.20933348,-0.020133272,0.11251202,0.65831137,-0.97528285,1.8202164,-1.7832617,-0.4355729,0.84935313,0.43297753,2
0.89668894,0.087952845,1.4750087,0.3949511,-0.9304346,0.21463901,-1.3269101,-0.12150842,-3.0971067,-0.65709907,1.4970102,-0.16651453,-1.3683267,-1.0694926,0.78499717,-0.2403228,-1.4850316,1.2579108,-0.64473784,0.27892804,0.21505639,0.38335323,0.054150112,-1.1484513,0.31393304,-0.22369018,-0.73394895,1.0820136,-1.0696787,-1.3291547,1.8250811,1.2062598,2
-0.07826054,-0.8688097,-0.45834655,-0.19881524,-1.3716141,0.59667206,-1.1234541,0.47993994,-2.9338157,1.184223,0.65522933,0.9269178,1.500416,-0.52851653,1.2098773,0.38692728,-0.2014806,0.21277755,0.28760952,0.42821446,-1.1798226,-0.98580945,2.1222668,0.35616368,-0.77829653,0.69301564,-0.20263766,2.2322123,-0.31735283,-0.40216517,1.1024717,0.073822774,2
-1.0451607,0.2566104,-0.38306797,-0.4207629,-0.24598031,-1.2228547,-0.9054064,0.8437183,-1.1365961,0.6657266,0.11094366,-0.40829897,0.4116444,-0.29484662,-2.9586258,2.0439596,-0.4697979,1.2259462,0.83866215,0.9240856,0.8575797,-1.5056458,0.37433678,2.0615113,1.5140208,-0.55525756,0.7484726,-0.19065937,0.54438955,0.9188153,-1.6523715,-0.38931486,2
1.0094947,-0.97499317,0.44398496,-2.1565595,0.99184936,0.61599344,-0.65718365,0.051677972,-2.8486066,-1.710126,-0.16958544,1.4651835,1.0420316,-0.2731773,-0.05817622,0.6868657,-0.55200124,0.34605795,-0.8537792,0.5764842,0.81466734,-0.5944084,0.51479477,1.7117633,0.36855412,1.2040381,0.11533542,2.066474,-0.39636585,0.9728855,-0.021472678,-0.17633028,2
-0.9080874,1.3353227,-0.11869022,0.32212278,0.45051765,-0.57790554,0.58684736,-0.25267872,1.7040615,0.79675215,0.21538025,2.3546453,0.6440337,0.24417418,-0.52539057,0.114068866,-0.44403934,-0.5002131,0.05950112,-0.47334456,0.71638167,1.2101936,-0.13647932,-0.56233126,-0.5068981,0.5976401,1.4178284,-0.6010435,0.8281178,-0.60793155,-1.7224624,1.0099885,2
0.96693695,-2.4163759,-0.2469422,-0.75845265,-0.21721229,-0.5643188,-1.6626896,0.2792412,-0.6740824,0.18258701,2.5266376,1.6600724,1.4855435,-0.50167376,0.8493927,-0.67883295,0.54423517,-0.30729777,-0.781531,0.13475966,-0.7690991,0.44946316,0.9195593,-1.065455,0.5220117,-0.5567617,0.7723957,2.2369072,-0.5735587,0.15533566,1.1246448,0.84976107,2
-1.0501728,0.022314753,-0.26562715,-1.4928975,1.162097,0.79694784,0.051408634,-0.47212878,1.6617131,-0.5728286,-0.07899264,-0.5758812,0.34235,2.6277976,-1.4731724,0.35224688,0.49056593,0.5037023,0.4361272,0.8173106,0.33704334,0.560513,-0.5626702,1.4307328,0.7602893,-0.09022312,-1.8127232,-0.68509275,0.790349,0.13959157,-0.7424108,-0.6054751,2
-1.0595146,0.5315361,0.33368725,1.3809735,0.8264022,0.5997679,0.06951862,-0.22671533,0.6883026,-0.9550605,-0.21400231,-0.98901886,-0.077460885,2.6751413,-0.98428106,0.6708216,0.034330305,0.06983818,-0.01928902,0.6797694,-0.47007304,0.67748016,-0.3916273,1.8295934,-0.39136103,0.31367514,-2.1454086,-0.61315024,0.80978703,0.41031614,-0.64152044,-0.61263573,2
-0.18065941,-0.2684676,1.9647824,2.1539419,1.0022346,-1.6483562,-1.7419473,0.34818906,0.2713485,-0.52978843,2.126875,0.4277546,0.0781735,-0.13044308,-1.0931845,0.15189545,-0.27660987,0.18396129,0.025746226,1.3155946,0.8911509,1.6961483,-0.6704959,-0.26454225,1.5407425,-2.033353,0.39494726,1.1175798,0.13732755,-0.47263664,1.1149433,1.0813953,2
0.15539052,0.7010994,-0.57361317,0.4108901,0.15636383,-0.1503602,-2.8239534,-0.11670312,-0.7212801,-0.0643412,1.6350627,-1.721401,0.97100186,-0.14810991,-1.925844,0.32153022,0.4634397,-0.5912005,-0.2483057,0.77807736,-0.31819978,-0.3095918,-0.16300568,1.4938095,1.2171295,-1.1454041,0.150402,1.0233715,-0.7480774,-0.12877113,0.4125012,0.7181544,2
-0.5838771,0.13929862,-0.061662033,0.8733421,1.0611987,0.5842697,-1.4427913,-0.4322008,1.0822085,0.112014234,0.5833972,-0.29237407,1.4831777,0.21871687,-2.4192798,1.0641935,1.8077513,0.64943856,0.35964125,0.97481215,-1.0140822,-0.7400399,0.75933295,2.5474346,0.6814133,0.21099922,0.8231383,0.6632564,0.72855026,0.7869678,-1.1879797,-0.27310407,2
-0.46723983,1.3327762,-0.33931175,-0.12494296,0.11498927,0.76868206,-2.2558448,-0.3488274,0.23499651,0.48525643,0.7341116,-2.1078193,-0.41684878,-0.62240076,-1.5297179,0.62671655,-0.7506414,-0.8251787,0.035774022,1.2118547,-0.44907683,-0.7543749,-0.2338315,2.5746472,1.2055713,0.6528305,-0.1992554,0.8882498,-0.24650127,-0.29331324,0.0026443247,0.19294226,2
0.8935579,-0.2659757,-0.15041476,0.039240498,-0.7744928,0.1390713,-0.51446515,-1.0919653,-0.42538,1.034937,0.5917257,-0.9020787,0.5798066,-1.2528274,-0.48683536,1.4690439,-1.1930726,0.19042008,0.25200412,-1.4066453,1.7083578,-1.5473797,-0.3239448,0.8107532,-0.6881301,0.4447964,-0.64083904,-0.31820998,-1.3672066,-0.8327827,0.41694596,2.016344,2
-0.586821,-0.6157728,0.28342107,0.22504535,-0.3719636,0.030693367,-0.7370459,-1.3370941,0.9783874,-0.5299307,0.04551764,-1.6500845,0.111540005,0.030458897,-0.8863558,1.1727173,0.12664397,-0.1329995,-0.62672424,1.6679428,-0.35104024,-0.3177941,0.09989646,1.8182937,0.37426102,0.04504296,-1.8724114,0.22306332,0.49138117,0.6699789,-0.03893912,0.5824358,2
-0.4074889,0.17150316,1.0750917,0.1638827,0.18445025,-0.092723094,-0.2808015,-0.5178995,2.8750408,0.0033067912,0.70552003,-0.3265188,-1.0418804,0.7991279,-1.5460907,0.12577122,0.17716691,2.2980506,1.3222289,1.3855227,-0.5736732,-0.52458584,1.1743916,0.8322346,0.36541203,-0.41485986,-2.011763,-0.4372598,0.198221,-0.5223593,0.13525459,0.1264003,2
-0.028839052,0.9593272,-0.19532444,-1.429048,0.7918438,1.085683,-0.87419534,-0.8221302,1.0677785,0.72446656,0.32033312,-1.4070406,1.2690861,1.304333,-1.7020514,0.56820905,-0.9206437,1.0916084,0.109556556,1.0268189,-0.806461,-0.18422394,-0.1292238,1.8905169,-0.1649477,1.039309,-2.1533065,0.023539696,-0.12984882,0.0019443035,-0.04234173,-0.042253204,2
0.7027245,-0.47027782,0.19792521,-0.4326747,-0.23136558,-1.3895258,-1.3073896,0.09115486,-0.41051227,-0.09588188,0.19838545,0.054868743,0.12859945,-0.53505623,-2.707798,1.2638195,1.5395681,0.59783584,0.64421815,0.8746833,-0.7526319,-1.1151794,0.48709473,2.1025023,1.4335928,-0.75627255,1.7566434,0.3137303,0.69716215,1.8835262,-1.960923,-0.2226368,2
-0.7236781,0.7960442,0.2710204,-0.69795215,0.6812464,-1.3135878,-1.0850371,0.98824626,-1.2782044,0.5407533,0.25270662,-0.3225734,-1.977221,-0.15247393,-2.8023891,2.0328693,-0.84278524,-0.4175356,-1.2031672,0.8478998,1.0066385,-1.3386189,0.9382789,1.4996246,2.2749038,-0.97962207,0.86645406,0.1452733,0.33547476,0.88466966,-1.0873927,-0.30255118,2
0.9694802,1.3900596,0.5218202,0.3273998,-0.5796902,-0.75120956,-2.531555,-0.14954418,1.1741141,-1.3030009,1.414717,0.6645827,-0.220041,-0.58882993,0.18521151,-0.32853577,0.9686527,0.48460355,-0.4789943,1.1185181,-1.8624245,-0.36940646,-0.5291941,0.586058,0.19726005,-1.076319,1.0250967,2.7063215,-0.23973916,0.18179332,1.2027485,0.47134143,2
-1.5429088,1.0976307,1.327869,-0.58982354,-0.34340948,-0.41748685,-0.017500326,-0.3717697,-1.9143736,0.17494793,-0.8001448,-0.12973902,-0.3649344,-0.069090635,-2.2247303,0.8869763,-0.05085203,0.08355518,0.10985191,0.66621417,0.6806325,-1.6310556,0.11369887,1.857824,1.1847813,1.3303193,-0.7807421,-1.0463644,0.16072886,-0.48366505,-2.1381195,-1.1586334,2
-0.04287508,0.47037804,-3.0031757,0.10713051,-0.61818826,0.44729063,-0.27672338,-0.47269434,-2.9185112,-1.2852321,-0.14913367,0.88597864,-0.13665107,-0.5048379,-0.12098202,0.7542835,-0.3279414,1.0007969,-1.0076091,-0.33943757,1.6156406,0.0896021,-0.7619342,1.2536802,-0.76949817,2.3080492,0.8619539,1.1994351,0.56079865,-0.22242057,-1.3457825,0.487332,2
0.29732025,0.71610385,-1.985567,0.8589567,0.16510534,-0.718392,1.2968464,-0.164141,1.0652125,0.59557277,-0.1883012,2.5078022,0.30737412,-0.67622507,0.9055392,0.7558492,-1.6367114,-0.83734804,1.069051,2.0236137,0.27578127,1.5152087,-1.9425559,0.020748116,0.8408468,0.42969504,-0.5991303,-0.48273602,-0.9006485,0.5639653,0.45496106,0.60322124,2
-0.67001665,-2.3757944,-1.4475648,1.396627,0.8845475,0.46414754,-2.0621452,-0.7642545,0.55787265,-0.57239026,1.862786,0.68566585,0.18173033,0.35943002,-2.8978007,0.3243893,-1.2028421,-1.0549333,-1.2622939,0.16829482,0.94559795,0.2105948,-0.01965031,1.3903589,1.8248519,-0.58122534,2.2337227,0.58573806,-1.0227703,-0.17286128,-0.4304765,-0.25988087,2
-1.5447727,0.05016403,-0.10117315,-0.071463674,-0.02701278,-0.48471943,-0.05042409,-0.86093843,-0.38912398,0.77379817,0.05848649,3.8140278,-0.0068446063,0.48789078,-1.1813945,0.0067378245,0.8561586,1.1662909,-0.8193388,2.3673332,-0.6292695,-0.11945617,-2.2361279,0.99085224,0.021403164,-0.18992218,-0.60543406,0.101646036,-0.5685725,-0.95841557,-0.40935504,-1.5578781,2
-0.10289132,0.2270748,-0.5606754,-1.0205303,-0.9778701,-0.501738,0.08388156,-0.7762246,0.8880514,-0.5728009,0.32214993,0.69234514,-1.1615783,0.7222421,-1.3159199,0.65019125,0.762812,1.5273365,-0.9654182,-1.0677876,0.84033024,1.5264186,-0.07618165,0.23459859,-0.26538807,0.29008335,0.8042226,1.1833861,0.20779538,1.1608462,-0.61818343,1.4500277,2
-0.6113673,0.40931448,0.17322525,0.2150724,0.16802472,0.025709271,0.027650427,0.29249293,-0.65690196,-0.47210872,0.38315,2.342254,-0.84739184,0.3951187,0.14817497,1.2569704,-0.7290771,0.7563896,-0.9198141,2.1091337,-0.79439807,0.7819223,-0.070724875,1.610053,0.76401085,0.3396382,-0.51835775,1.3556428,0.18649057,-0.0950298,0.60802937,-0.22132957,2
0.49280578,-1.0983243,0.096927,-0.66330856,-0.9485843,0.1192369,-2.3417687,-1.4678706,0.30989844,0.7618928,0.5924621,-1.055497,0.8626764,-0.85389334,-1.1260191,-1.0187259,-0.40863478,-0.59282744,-1.0388846,1.0982587,0.9697622,-1.5738033,0.24843912,2.0725613,-0.761339,1.2217494,-0.0732203,0.85982275,0.5151806,0.002309367,-1.1446747,-0.35441455,2
-0.7198505,1.5833983,0.8263226,1.1632211,-1.5139303,0.6876341,0.5478731,-1.1530071,2.2118418,-0.2650286,1.5720015,0.6124567,-0.7031536,0.110707164,-1.0162758,-0.007385671,-0.042197958,0.30873245,0.25145963,0.77786696,0.32962555,1.3531682,0.7399011,0.35011867,-0.2672708,1.1409134,-0.7736364,-0.75341386,-0.73591053,-0.041358665,-0.44472992,1.3754803,2
0.25094694,-0.9601928,-2.2096207,-0.8565371,0.45431554,1.188103,-2.7443273,-0.94376063,0.7452986,-0.41445062,1.8012686,0.90313846,0.11635229,0.17024513,-1.029077,-0.7518699,-2.191718,-1.3050623,-0.50591683,0.35970563,0.11233003,-0.14834231,-0.0116582215,1.0056593,1.6839414,-0.46051887,1.8614926,1.8635786,-1.7339532,-0.6506056,0.23818016,-0.17053485,2
0.64258975,-0.35453328,-1.3773441,-0.33696437,1.0131043,0.14648005,-0.35668305,-0.40504593,-4.132445,-0.054987982,0.03528595,-0.15504442,0.86352146,-0.23718145,1.5960349,0.056903847,-0.5494526,-0.5013392,0.74637836,0.9247394,0.10185483,0.06314671,-0.3206527,0.14268765,0.42943206,1.0055659,-1.4992051,0.80574775,-1.1172541,-0.043334343,1.8145866,0.4890772,2
0.013008803,-0.0472159,1.0105608,-0.71878207,-0.39422974,0.9770085,-1.9995031,-1.221166,0.6716038,-0.16394083,0.72325236,-1.7693521,-0.52441317,-0.07483415,-1.7485061,0.46798053,-0.2842518,0.7681713,0.5829679,1.2297107,-1.6261581,-1.3785627,-0.5172066,2.225765,0.25512838,0.5964414,-0.9656819,0.7090323,-0.15025608,-0.3930629,-0.17815927,0.071822874,2
0.44042206,0.38086,-0.31828207,0.04307221,0.3595424,-0.4667791,-1.1435188,-0.73461115,2.8356965,-1.529249,1.2159467,-0.42103204,-0.06756855,0.25641057,-0.6535125,-0.7154885,-0.5115997,-0.20837346,0.3623812,2.007823,-0.06976977,-0.7027285,1.3060913,0.6690482,-0.1770994,-0.45202395,-2.6123857,0.28446466,-0.25813925,0.15417853,0.6430366,0.33971035,2
0.57975537,0.4729971,-1.1323085,-0.4911133,-0.4062659,0.6474788,-2.3940911,-1.3365397,0.36864805,0.9183154,0.9184663,-1.9383546,-0.53966826,-0.73968947,-1.3863195,0.30104992,-0.05219519,0.84331256,0.6678119,1.0745646,0.8887756,-0.88663673,-0.90144354,2.2309828,1.1817884,0.6445762,-0.43051034,0.8855422,-0.46023327,0.37387314,-0.20257887,0.17707258,2
-0.61256135,1.4755533,0.07563717,-0.5899019,0.10239978,1.0626917,-1.1746603,-0.5537869,1.5934072,0.17371508,0.7816138,-1.3948644,-0.17773734,0.9835144,-1.4686642,0.35977283,-0.1074349,0.69086474,-0.5513814,0.9916208,0.77653134,-0.6682739,0.64986587,1.5152953,-0.39312422,0.22538316,-2.6742523,0.13861646,-0.23393865,-1.1806927,0.0010830611,0.14113095,2
-0.07637681,-0.45823595,-0.43680632,-0.0687933,-0.2514633,0.74035406,-3.0032878,-0.68895936,0.42402124,-0.32737428,1.7511725,0.6383205,0.8315884,0.3244995,-1.1420457,-1.0078682,0.48955876,0.110762805,-0.12530944,0.39904994,1.1631684,-0.8182567,-0.1610836,1.1693938,0.2201744,-0.023838133,1.174964,2.1169086,-1.1000069,0.5751935,0.26841444,-0.35414067,2
0.866017,0.33172947,-0.98226786,0.6265756,-0.025340348,-0.5175517,-1.6161778,0.11137965,-2.0498576,-0.6564558,0.602163,-0.67845774,2.949902,-0.768371,1.4063034,-0.56442964,-1.390331,0.66967636,-1.6775835,1.7579107,1.2104081,0.07613162,-1.0572617,0.38719428,-1.6746581,0.33848283,-2.2276704,2.0891557,0.20020092,-0.39276403,1.8472198,0.6856731,2
-1.8642786,0.23866498,1.2445214,-0.8849275,-0.061941504,-0.34300098,0.5798294,-1.200681,-0.9789758,-0.10323708,-0.38250992,0.052753948,0.8541988,1.5209703,-2.37216,0.74828947,1.0815206,0.02621694,-0.090907976,0.6310259,0.55193096,-0.65204334,-1.6478733,1.2596885,0.79444295,0.4062943,-2.0058188,-1.5638168,0.43933308,0.14274493,-1.708377,-1.1425767,2
0.48119885,-0.17523383,0.21532659,0.22755836,-0.08368682,-0.43922672,-0.5675338,-1.5411947,3.8803391,-0.18074915,1.7170975,0.4309736,0.44942784,1.607743,-0.8477662,-1.8958552,-1.300428,-0.3797507,-0.8177444,0.9770329,0.5170926,-0.21340632,0.80302966,0.18792093,0.5019739,-0.802542,-1.1837336,-1.025181,-0.8061188,0.71793365,0.17902581,-0.37987536,2
-0.17177868,-0.069745824,0.25747144,-0.097123235,-0.29430544,0.5627405,-2.1715202,-0.7746165,0.40166265,-0.61969525,1.2940434,-0.06260654,0.59375393,0.0565508,-2.316343,0.24835232,-1.2370818,-0.34887394,-0.3881207,0.13278492,-0.5282086,-1.0015838,-0.9814999,2.1663969,1.5244653,0.17139831,2.2878644,0.9215891,-0.45967928,-0.19020647,-1.083744,-0.46782914,2
-0.13502878,0.030682288,0.17444214,-0.08630426,0.65404713,0.550387,-2.427695,-1.5626029,0.4646369,-0.19499233,0.40996575,-1.0907445,-0.7482899,-1.2508984,-0.68736523,-1.1871121,-0.55554664,1.8446146,1.1245375,1.6349097,0.3032511,-1.2668204,-0.2299028,1.8937509,-0.8467956,1.29909,-1.3646976,0.78524697,-0.58305717,-0.2780152,-0.46650526,-0.33276325,2
-0.06928667,-1.2980986,1.7285972,-2.218432,0.7039284,0.27974275,-0.8180402,0.35189098,-0.54837614,-0.3344202,-0.013827115,-0.5574761,0.42675295,0.40961888,-0.26345316,1.148278,-2.119485,0.04145252,-0.7225595,-0.994638,1.3690149,1.1964991,-1.020424,0.59193945,0.5275661,0.9286248,-0.068182915,1.4350222,-0.9018878,0.41104448,1.0240319,1.7959801,2
-0.46416274,0.5856691,0.41178012,-0.39636892,-1.0423032,-0.80946296,-0.65267164,-0.6229503,-2.2521434,1.8772367,-0.5056531,-0.32077113,-1.4651799,-0.1990179,0.07377012,1.0913469,-0.47061864,1.587762,-0.009423442,-0.3396045,-0.81954694,0.7238712,0.4966068,1.2536491,-0.20776848,1.7859744,-0.11034349,1.3067139,0.35793677,-0.38955775,-1.003519,1.3975335,2
-0.7735729,0.3452281,1.1522168,0.2229399,-0.18684769,-2.5424552,-1.2931333,0.6080893,-1.5135666,0.3918174,0.5084959,-0.6844587,-0.19144906,-0.7371257,-2.691006,1.4962846,0.75640774,-0.7252702,-0.63922,1.0353155,0.47263843,-0.14441931,0.3029813,1.0340207,1.8980613,-1.3561807,0.9300738,0.18317698,0.2515419,0.7304859,-1.0101937,0.69756496,2
-1.1104677,0.34460214,1.236659,0.6287349,0.06456827,-0.9942226,-0.94739485,0.77566123,-1.4419742,-0.55173117,0.14042073,-0.17698848,-0.6146612,-0.12599497,-2.6531818,1.799935,-0.5420899,0.533263,-0.66988325,0.8526829,1.0907602,-1.6624968,-1.1445026,1.7116643,1.7617261,-0.457975,0.7715473,-0.08035529,0.29976675,-0.64977545,-1.4631282,-0.67768216,2
-1.0150533,0.8525914,0.11733088,-0.95215726,-0.010232104,-1.980066,1.3823936,0.53653926,0.6241298,1.195694,-0.27418458,1.6830802,0.5418252,1.4387444,-0.6191718,-0.22089954,-0.60492814,-1.1278672,-1.1773431,2.1547825,-0.6200516,2.2672145,0.7578871,0.45368606,1.208127,-1.9829572,0.12713103,-1.3518174,1.0589008,0.07740837,0.41312265,-1.01793,2
